sport,league,conference,team,team_url
boys-cross-country,Central Mass. Athletic Conference,East,Blackstone Valley,https://www.bostonglobe.com/sports/high-schools/schedule/?school=blackstone-valley&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,East,Blackstone-Millville,https://www.bostonglobe.com/sports/high-schools/schedule/?school=blackstone-millville&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,East,Douglas,https://www.bostonglobe.com/sports/high-schools/schedule/?school=douglas&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,East,Hopedale,https://www.bostonglobe.com/sports/high-schools/schedule/?school=hopedale&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,East,Nipmuc,https://www.bostonglobe.com/sports/high-schools/schedule/?school=nipmuc&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,East,Northbridge,https://www.bostonglobe.com/sports/high-schools/schedule/?school=northbridge&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,East,Sutton,https://www.bostonglobe.com/sports/high-schools/schedule/?school=sutton&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,East,Uxbridge,https://www.bostonglobe.com/sports/high-schools/schedule/?school=uxbridge&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,East,Whitinsville Christian,https://www.bostonglobe.com/sports/high-schools/schedule/?school=whitinsville-christian&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,North,Advanced Math and Science,https://www.bostonglobe.com/sports/high-schools/schedule/?school=advanced-math-and-science&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,North,Assabet,https://www.bostonglobe.com/sports/high-schools/schedule/?school=assabet&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,North,Burncoat,https://www.bostonglobe.com/sports/high-schools/schedule/?school=burncoat&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,North,Doherty,https://www.bostonglobe.com/sports/high-schools/schedule/?school=doherty&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,North,Keefe Tech,https://www.bostonglobe.com/sports/high-schools/schedule/?school=keefe-tech&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,North,Monty Tech,https://www.bostonglobe.com/sports/high-schools/schedule/?school=monty-tech&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,North,Parker Charter,https://www.bostonglobe.com/sports/high-schools/schedule/?school=parker-charter&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,North,St. Bernard’s,https://www.bostonglobe.com/sports/high-schools/schedule/?school=st-bernards&sport=boys-cross-country
boys-cross-country,Central Mass. Athletic Conference,North,St. Paul,https://www.bostonglobe.com/sports/high-schools/schedule/?school=st-paul&sport=boys-cross-country
